"Longitude","Latitude","Year","Month","Country"
-3.92085,47.86957,2018,3,"France"
-4.68492,48.5684,2018,3,"France"
-3.89159,47.83169,2018,3,"France"
-3.87251,47.81587,2018,3,"France"
-3.89861,47.84137,2018,3,"France"
-1.47513,46.23473,2018,3,"France"
-3.8882,47.82935,2018,3,"France"
-3.98551,47.86852,2018,3,"France"
-1.28639,46.1459,2018,3,"France"
-3.98383,47.8941,2018,3,"France"
-3.94313,47.88497,2018,3,"France"
-3.91811,47.86868,2018,3,"France"
-2.53445,47.36607,2018,3,"France"
-2.50705,47.34196,2018,3,"France"
-3.91307,47.85475,2018,3,"France"
-4.1098,47.87117,2018,3,"France"
-5.530101,50.114244,2018,3,"United Kingdom of Great Britain and Northern Ireland"
-1.36033,46.15999,2018,3,"France"
-1.25633,46.16099,2018,3,"France"
-4.36965,47.79689,2018,3,"France"
-2.22059,47.0103,2018,3,"France"
-3.89369,47.83333,2018,3,"France"
-2.15027,46.89448,2018,3,"France"
-2.18181,46.93707,2018,3,"France"
-3.97734,47.85624,2018,3,"France"
-2.21902,46.99024,2018,3,"France"
-1.38213,46.17219,2018,3,"France"
-3.97683,47.89041,2018,3,"France"
-4.78417,48.43069,2018,3,"France"
5.50118,43.19752,2018,3,"France"
-3.91811,47.86868,2018,4,"France"
5.60608,43.16488,2018,4,"France"
-3.89861,47.84137,2018,4,"France"
1.45313,50.10918,2018,4,"France"
-3.92772,47.87062,2018,4,"France"
1.59975,50.807,2018,4,"France"
-9.36059,38.688291,2018,4,"Portugal"
-3.90579,47.85152,2018,4,"France"
-9.36059,38.688291,2018,4,"Portugal"
-9.36059,38.688291,2018,4,"Portugal"
5.22945,43.328538,2018,4,"France"
-3.8882,47.82935,2018,4,"France"
5.37087,43.17648,2018,4,"France"
-3.88116,47.823,2018,4,"France"
1.57246,50.46448,2018,4,"France"
-4.702,48.34898,2018,4,"France"
-5.054852,50.14829,2018,4,"United Kingdom of Great Britain and Northern Ireland"
-3.92772,47.87062,2018,4,"France"
-3.98797,47.8848,2018,4,"France"
-3.92281,47.8701,2018,4,"France"
-3.9772,47.85395,2018,4,"France"
-2.08251,48.63606,2018,4,"France"
-2.12101,48.63675,2018,4,"France"
-4.03863,47.84558,2018,4,"France"
-3.92507,47.86955,2018,4,"France"
-3.94509,47.88696,2018,4,"France"
-2.08251,48.63606,2018,4,"France"
-5.599568,56.0327,2018,4,"United Kingdom of Great Britain and Northern Ireland"
-2.08235,48.6361,2018,4,"France"
5.2867,43.27991,2018,4,"France"
1.59194,50.87067,2018,4,"France"
1.38655,50.07091,2018,4,"France"
-3.8882,47.82935,2018,4,"France"
-4.34801,47.83787,2018,4,"France"
-2.08251,48.63606,2018,4,"France"
-4.42626,48.39767,2018,4,"France"
-3.88465,47.82547,2018,4,"France"
-4.02597,47.85036,2018,4,"France"
-3.89159,47.83169,2018,4,"France"
-3.94509,47.88696,2018,4,"France"
-3.97734,47.85624,2018,4,"France"
-4.1098,47.87117,2018,4,"France"
-3.74082,47.80444,2018,4,"France"
-3.96527,47.89645,2018,4,"France"
-3.85071,47.79811,2018,4,"France"
-3.93397,47.88217,2018,4,"France"
-3.85322,47.79397,2018,4,"France"
-4.27046,47.78814,2018,4,"France"
-3.89954,47.83419,2018,4,"France"
-3.90402,47.85082,2018,4,"France"
1.57628,50.63575,2018,4,"France"
1.55851,50.40775,2018,4,"France"
-2.08235,48.6361,2018,4,"France"
-4.09555,47.86197,2018,4,"France"
-4.13017,47.8627,2018,4,"France"
-4.11266,47.86416,2018,4,"France"
-3.89861,47.84137,2018,4,"France"
1.49178,50.1834,2018,4,"France"
1.59358,50.7334,2018,4,"France"
1.59083,50.8228,2018,4,"France"
5.37087,43.17648,2018,4,"France"
-2.01201,48.57123,2018,4,"France"
-3.91307,47.85475,2018,4,"France"
5.37087,43.17648,2018,4,"France"
-0.46145,49.33756,2018,4,"France"
5.30574,43.2855,2018,4,"France"
-3.89564,47.83379,2018,4,"France"
1.10937,49.93803,2018,4,"France"
5.39871,43.1738,2018,4,"France"
-2.15165,48.62919,2018,4,"France"
-5.59939,56.03285,2018,4,"United Kingdom of Great Britain and Northern Ireland"
-3.83806,47.79761,2018,4,"France"
-3.9043,47.85708,2018,4,"France"
-3.90812,47.8507,2018,4,"France"
-2.15086,48.61852,2018,4,"France"
5.44786,43.20838,2018,4,"France"
-3.98551,47.86852,2018,4,"France"
6.77323,43.40714,2018,4,"France"
-3.76625,47.79125,2018,4,"France"
1.54949,50.34335,2018,4,"France"
-3.80715,47.79107,2018,4,"France"
-4.11771,47.86405,2018,4,"France"
6.09832,43.02795,2018,4,"France"
-3.84416,47.79445,2018,4,"France"
-1.86208,49.51196,2018,4,"France"
-3.94313,47.88497,2018,4,"France"
-4.0114,47.85133,2018,4,"France"
-2.08217,48.63616,2018,4,"France"
-2.0827,48.63602,2018,4,"France"
5.2593,43.33861,2018,4,"France"
-3.8511,47.79608,2018,4,"France"
1.56975,50.66748,2018,4,"France"
-2.08291,48.63599,2018,4,"France"
-0.44557,49.33572,2018,4,"France"
-3.92085,47.86957,2018,4,"France"
5.50988,43.19743,2018,4,"France"
1.65945,50.88779,2018,4,"France"
-3.9294,47.87385,2018,4,"France"
-3.92281,47.8701,2018,4,"France"
-4.36965,47.79689,2018,4,"France"
-2.14052,48.6322,2018,4,"France"
1.60563,50.76534,2018,4,"France"
-9.36059,38.688291,2018,4,"Portugal"
-9.36059,38.688291,2018,4,"Portugal"
-3.9043,47.85708,2018,5,"France"
-4.00677,48.72608,2018,5,"France"
-3.76625,47.79125,2018,5,"France"
-4.55263,48.20297,2018,5,"France"
-1.68289,43.38982,2018,5,"France"
-9.36059,38.688291,2018,5,"Portugal"
-9.36059,38.688291,2018,5,"Portugal"
5.370753,43.176802,2018,5,"France"
-2.420866,50.56237,2018,5,"United Kingdom of Great Britain and Northern Ireland"
-3.94509,47.88696,2018,5,"France"
-2.06661,50.58609,2018,5,"United Kingdom of Great Britain and Northern Ireland"
7.1401,43.54808,2018,5,"France"
3.17179,42.43158,2018,5,"Spain"
-3.98797,47.8848,2018,5,"France"
5.2867,43.27991,2018,5,"France"
-5.539754,50.110441,2018,5,"United Kingdom of Great Britain and Northern Ireland"
7.12252,43.53963,2018,5,"France"
5.2867,43.27991,2018,5,"France"
5.22833,43.19861,2018,5,"France"
-3.90579,47.85152,2018,5,"France"
-1.67769,43.38854,2018,5,"France"
-3.90146,47.83659,2018,5,"France"
5.28749,43.26152,2018,5,"France"
-3.90402,47.85082,2018,5,"France"
5.2867,43.27991,2018,5,"France"
-3.85071,47.79811,2018,5,"France"
-5.568434,54.37827,2018,5,"United Kingdom of Great Britain and Northern Ireland"
-3.91307,47.85475,2018,5,"France"
-3.90579,47.85152,2018,5,"France"
5.2867,43.27991,2018,5,"France"
-3.92772,47.87062,2018,5,"France"
-3.89159,47.83169,2018,5,"France"
5.37087,43.17648,2018,5,"France"
-3.93397,47.88217,2018,5,"France"
3.2114,42.06663,2018,5,"Spain"
-3.96527,47.89645,2018,5,"France"
-3.89861,47.84137,2018,5,"France"
-3.91307,47.85475,2018,5,"France"
7.1401,43.54808,2018,5,"France"
-0.62874,49.34141,2018,5,"France"
5.2867,43.27991,2018,5,"France"
-3.97734,47.85624,2018,5,"France"
-2.420866,50.56237,2018,5,"United Kingdom of Great Britain and Northern Ireland"
5.77523,43.07324,2018,5,"France"
3.17718,42.43885,2018,5,"France"
-3.84416,47.79445,2018,5,"France"
-3.9294,47.87385,2018,5,"France"
3.225775,42.042168,2018,5,"Spain"
-3.9043,47.85708,2018,5,"France"
-4.50231,48.22928,2018,5,"France"
-3.8511,47.79608,2018,5,"France"
-1.96547,50.59009,2018,5,"United Kingdom of Great Britain and Northern Ireland"
-3.9772,47.85395,2018,5,"France"
-5.537771,50.094937,2018,5,"United Kingdom of Great Britain and Northern Ireland"
-3.90812,47.8507,2018,5,"France"
5.39871,43.1738,2018,5,"France"
5.50988,43.19743,2018,5,"France"
-1.67965,43.38891,2018,5,"France"
5.39108,43.18707,2018,5,"France"
-3.90402,47.85082,2018,5,"France"
-4.54508,48.24859,2018,5,"France"
0.17,38.81,2018,5,"Spain"
0.18,38.81,2018,5,"Spain"
0.17,38.81,2018,5,"Spain"
0.18,38.81,2018,5,"Spain"
-4.21862,48.66067,2018,5,"France"
3.15462,42.47844,2018,5,"France"
5.50118,43.19752,2018,5,"France"
-3.90812,47.8507,2018,5,"France"
-4.60786,48.59551,2018,5,"France"
-5.528809,50.120446,2018,5,"United Kingdom of Great Britain and Northern Ireland"
5.86133,43.04442,2018,5,"France"
-3.83806,47.79761,2018,5,"France"
-4.50363,48.62192,2018,5,"France"
5.60856,43.16386,2018,5,"France"
3.15694,42.47635,2018,5,"France"
-3.90137,47.85037,2018,5,"France"
5.23698,43.32926,2018,5,"France"
-0.36685,49.32551,2018,5,"France"
5.28758,43.26282,2018,5,"France"
7.1401,43.54808,2018,5,"France"
6.84389,43.40901,2018,5,"France"
-9.36059,38.688291,2018,5,"Portugal"
-9.36059,38.688291,2018,5,"Portugal"
3.2258,42.04712,2018,6,"Spain"
3.60344,43.42059,2018,6,"France"
-2.236642,49.17572,2018,6,"Jersey"
-4.36965,47.79689,2018,6,"France"
-2.35627,43.30287,2018,6,"Spain"
-9.36059,38.688291,2018,6,"Portugal"
5.348752,43.228837,2018,6,"France"
5.61549,43.16002,2018,6,"France"
-4.31814,47.79975,2018,6,"France"
-5.061949,50.145804,2018,6,"United Kingdom of Great Britain and Northern Ireland"
-4.36965,47.79689,2018,6,"France"
-4.70661,48.04568,2018,6,"France"
5.59838,43.16471,2018,6,"France"
-2.065537,49.24021,2018,6,"Jersey"
-3.9772,47.85395,2018,6,"France"
3.2258,42.04712,2018,6,"Spain"
-3.97734,47.85624,2018,6,"France"
-5.031085,50.15856,2018,6,"United Kingdom of Great Britain and Northern Ireland"
-2.344919,43.302436,2018,6,"Spain"
-2.35627,43.30287,2018,6,"Spain"
-3.95545,47.71571,2018,6,"France"
-2.344919,43.302436,2018,6,"Spain"
-1.61373,43.42567,2018,6,"France"
-1.68386,43.39085,2018,6,"France"
5.61211,43.16003,2018,6,"France"
5.39375,43.16937,2018,6,"France"
5.61967,43.15756,2018,6,"France"
-4.12711,50.33717,2018,6,"United Kingdom of Great Britain and Northern Ireland"
-1.68386,43.39085,2018,6,"France"
-4.36062,47.88098,2018,6,"France"
-1.61444,43.42524,2018,6,"France"
-4.66254,48.02611,2018,6,"France"
-4.54893,48.01149,2018,6,"France"
5.37087,43.17648,2018,6,"France"
5.36187,43.19673,2018,6,"France"
-2.555074,49.42015,2018,6,"Guernsey"
-2.11371,49.25311,2018,6,"Jersey"
5.59838,43.16471,2018,6,"France"
-2.35627,43.30287,2018,6,"Spain"
-1.68386,43.39085,2018,6,"France"
-2.344919,43.302436,2018,6,"Spain"
-3.90579,47.85152,2018,6,"France"
-3.98797,47.8848,2018,6,"France"
5.22963,43.19952,2018,6,"France"
-4.67187,48.06061,2018,6,"France"
-2.344919,43.302436,2018,6,"Spain"
-1.61444,43.42524,2018,6,"France"
5.61211,43.16003,2018,6,"France"
-4.48656,48.08694,2018,6,"France"
5.61211,43.16003,2018,6,"France"
-3.96527,47.89645,2018,6,"France"
-4.36062,47.88098,2018,6,"France"
-3.92281,47.8701,2018,6,"France"
-2.555074,49.42015,2018,6,"Guernsey"
-2.35627,43.30287,2018,6,"Spain"
-3.95862,47.71717,2018,6,"France"
-3.9043,47.85708,2018,6,"France"
-2.55511,49.42028,2018,6,"Guernsey"
-1.601,43.43168,2018,6,"France"
-0.74,37.89,2018,6,"Spain"
5.61967,43.15756,2018,6,"France"
-4.36129,47.82671,2018,6,"France"
5.23698,43.32926,2018,6,"France"
-3.90402,47.85082,2018,6,"France"
-4.2981,48.09218,2018,6,"France"
-4.50353,48.08834,2018,6,"France"
-4.39219,47.93152,2018,6,"France"
-2.344919,43.302436,2018,6,"Spain"
-4.24611,47.79201,2018,6,"France"
-3.90812,47.8507,2018,6,"France"
-9.36059,38.688291,2018,6,"Portugal"
-3.113208,43.355708,2018,7,"Spain"
3.16021,42.4611,2018,7,"France"
-1.1348,46.10532,2018,7,"France"
-3.113326,43.352664,2018,7,"Spain"
-1.13451,46.1052,2018,7,"France"
7.11657,43.54985,2018,7,"France"
-3.015888,43.380345,2018,7,"Spain"
-4.126729,50.33714,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-4.126647,50.33721,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-1.120219,50.65208,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-1.75409,43.38097,2018,7,"France"
-2.125894,50.58857,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-3.113208,43.355708,2018,7,"Spain"
-3.113208,43.355708,2018,7,"Spain"
-3.015888,43.380345,2018,7,"Spain"
-3.113326,43.352664,2018,7,"Spain"
-3.113326,43.352664,2018,7,"Spain"
-4.126729,50.33714,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-2.29941,50.58569,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-2.413865,50.58043,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-1.71212,43.38745,2018,7,"France"
-4.127452,50.33699,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-3.113326,43.352664,2018,7,"Spain"
-1.75409,43.38097,2018,7,"France"
-1.73341,43.38031,2018,7,"France"
-3.015888,43.380345,2018,7,"Spain"
-3.992681,50.30475,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-2.799627,50.68481,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-2.125894,50.58857,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-3.113208,43.355708,2018,7,"Spain"
-2.074769,43.307584,2018,7,"Spain"
-3.015888,43.380345,2018,7,"Spain"
-1.73304,43.38042,2018,7,"France"
-3.113208,43.355708,2018,7,"Spain"
-2.799371,50.70642,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-1.077377,50.67208,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-3.113208,43.355708,2018,7,"Spain"
-4.127452,50.33699,2018,7,"United Kingdom of Great Britain and Northern Ireland"
-3.94509,47.88696,2018,8,"France"
-3.8511,47.79608,2018,8,"France"
-3.9772,47.85395,2018,8,"France"
-3.92281,47.8701,2018,8,"France"
-3.146566,43.351681,2018,8,"Spain"
-2.262518,50.58966,2018,8,"United Kingdom of Great Britain and Northern Ireland"
-3.90579,47.85152,2018,8,"France"
7.1401,43.54808,2018,8,"France"
-2.188236,50.61554,2018,8,"United Kingdom of Great Britain and Northern Ireland"
-4.61082,48.01631,2018,8,"France"
-3.91307,47.85475,2018,8,"France"
-3.90812,47.8507,2018,8,"France"
-8.776625,37.068357,2018,8,"Portugal"
-2.484308,57.67372,2018,8,"United Kingdom of Great Britain and Northern Ireland"
-1.71212,43.38745,2018,8,"France"
-2.100224,49.14917,2018,8,"Jersey"
-4.53667,48.15333,2018,8,"France"
-2.262518,50.58966,2018,8,"United Kingdom of Great Britain and Northern Ireland"
-3.94313,47.88497,2018,8,"France"
-4.36129,47.82671,2018,8,"France"
-3.89954,47.83419,2018,8,"France"
-3.92772,47.87062,2018,8,"France"
-3.9043,47.85708,2018,8,"France"
-3.97734,47.85624,2018,8,"France"
-1.17763,46.01117,2018,8,"France"
-3.95098,47.72309,2018,8,"France"
-4.1098,47.87117,2018,8,"France"
-2.148482,43.294101,2018,8,"Spain"
-3.146566,43.351681,2018,8,"Spain"
-1.73304,43.38042,2018,8,"France"
-3.85071,47.79811,2018,8,"France"
-4.37007,47.89974,2018,8,"France"
-3.8882,47.82935,2018,8,"France"
-3.84416,47.79445,2018,8,"France"
-3.98797,47.8848,2018,8,"France"
-4.36062,47.88098,2018,8,"France"
-2.419107,50.55836,2018,8,"United Kingdom of Great Britain and Northern Ireland"
-3.89159,47.83169,2018,8,"France"
-3.90146,47.83659,2018,8,"France"
-4.36965,47.79689,2018,8,"France"
-1.12424,46.11323,2018,8,"France"
-5.09961,48.43789,2018,8,"France"
-2.419107,50.55836,2018,8,"United Kingdom of Great Britain and Northern Ireland"
-3.89861,47.84137,2018,8,"France"
-3.91811,47.86868,2018,8,"France"
7.12252,43.53963,2018,8,"France"
-2.148482,43.294101,2018,8,"Spain"
-3.92085,47.86957,2018,8,"France"
-1.13768,46.10607,2018,8,"France"
-2.484308,57.67372,2018,8,"United Kingdom of Great Britain and Northern Ireland"
-3.146566,43.351681,2018,8,"Spain"
-3.93397,47.88217,2018,8,"France"
-4.1098,47.87117,2018,8,"France"
-1.11963,46.00363,2018,8,"France"
3.16656,42.40947,2018,8,"Spain"
-3.89369,47.83333,2018,8,"France"
-4.45354,48.29384,2018,8,"France"
-1.2519,45.85359,2018,8,"France"
-3.83806,47.79761,2018,8,"France"
-1.12417,46.11346,2018,8,"France"
-3.90402,47.85082,2018,8,"France"
-2.100224,49.14917,2018,8,"Jersey"
-3.9294,47.87385,2018,8,"France"
-3.96527,47.89645,2018,8,"France"
-1.75409,43.38097,2018,8,"France"
-2.188236,50.61554,2018,8,"United Kingdom of Great Britain and Northern Ireland"
-3.146566,43.351681,2018,8,"Spain"
-1.86507,48.87233,2018,9,"France"
-3.94313,47.88497,2018,9,"France"
-3.83806,47.79761,2018,9,"France"
-3.93397,47.88217,2018,9,"France"
-9.065289,54.266544,2018,9,"Ireland"
-9.209002,54.273499,2018,9,"Ireland"
-4.727934,54.07851,2018,9,"Isle of Man"
-1.66114,43.3977,2018,9,"France"
-1.1241,46.11517,2018,9,"France"
-3.93397,47.88217,2018,9,"France"
-3.84416,47.79445,2018,9,"France"
-3.8882,47.82935,2018,9,"France"
-9.691597,53.28999,2018,9,"Ireland"
-1.57541,48.82114,2018,9,"France"
-3.934,47.88216,2018,9,"France"
-3.9043,47.85708,2018,9,"France"
-3.97734,47.85624,2018,9,"France"
-3.21033,47.65539,2018,9,"France"
-1.8725,48.87288,2018,9,"France"
-3.90402,47.85082,2018,9,"France"
-2.173845,49.72384,2018,9,"Guernsey"
-5.05062,50.14468,2018,9,"United Kingdom of Great Britain and Northern Ireland"
-3.92085,47.86957,2018,9,"France"
-1.67869,43.38879,2018,9,"France"
-4.73019,54.081389,2018,9,"Isle of Man"
-3.94509,47.88696,2018,9,"France"
-1.66163,43.39818,2018,9,"France"
-3.934,47.88216,2018,9,"France"
-3.96527,47.89645,2018,9,"France"
-4.27493,47.79892,2018,9,"France"
-1.56773,43.48267,2018,9,"France"
-4.36965,47.79689,2018,9,"France"
-3.91307,47.85475,2018,9,"France"
-10.07615,54.25583,2018,9,"Ireland"
-1.67965,43.38891,2018,9,"France"
-3.89159,47.83169,2018,9,"France"
5.61369,43.16286,2018,9,"France"
-4.36062,47.88098,2018,9,"France"
-3.92772,47.87062,2018,9,"France"
-3.9043,47.85708,2018,9,"France"
-3.85071,47.79811,2018,9,"France"
-3.93397,47.88217,2018,9,"France"
3.12834,42.50329,2018,9,"France"
-3.91811,47.86868,2018,9,"France"
-3.93397,47.88217,2018,9,"France"
-1.66114,43.3977,2018,9,"France"
-4.36129,47.82671,2018,9,"France"
-10.058394,54.098345,2018,9,"Ireland"
-4.20713,47.79964,2018,9,"France"
-1.6376,43.40906,2018,9,"France"
-9.691597,53.28999,2018,9,"Ireland"
-10.06619,54.10143,2018,9,"Ireland"
-3.9043,47.85708,2018,9,"France"
-3.90812,47.8507,2018,9,"France"
-1.64068,43.4075,2018,9,"France"
-3.9043,47.85708,2018,9,"France"
-10.07615,54.25583,2018,9,"Ireland"
-3.90579,47.85152,2018,9,"France"
-4.29418,47.79608,2018,9,"France"
-4.85516,48.03878,2018,9,"France"
-3.92281,47.8701,2018,9,"France"
-1.66114,43.3977,2018,9,"France"
-3.89369,47.83333,2018,9,"France"
-3.9772,47.85395,2018,9,"France"
-3.93397,47.88217,2018,9,"France"
-3.9043,47.85708,2018,9,"France"
-3.9294,47.87385,2018,9,"France"
-3.89954,47.83419,2018,9,"France"
-1.67769,43.38854,2018,9,"France"
-1.66114,43.3977,2018,9,"France"
-3.934,47.88216,2018,9,"France"
-4.27553,47.79192,2018,9,"France"
-3.89861,47.84137,2018,9,"France"
-4.1098,47.87117,2018,9,"France"
-1.56909,48.91669,2018,9,"France"
-2.84902,47.5628,2018,9,"France"
-3.98797,47.8848,2018,9,"France"
-3.8511,47.79608,2018,9,"France"
6.85515,43.40755,2018,9,"France"
-1.64381,43.40601,2018,9,"France"
-3.90146,47.83659,2018,9,"France"
-4.5276,48.1844,2018,9,"France"
-1.57349,48.88032,2018,10,"France"
-1.24192,49.6501,2018,10,"France"
-1.66114,43.3977,2018,10,"France"
-1.84761,49.56348,2018,10,"France"
-3.89954,47.83419,2018,10,"France"
-1.66217,43.39864,2018,10,"France"
-4.16708,47.84505,2018,10,"France"
-1.62023,43.42159,2018,10,"France"
-3.99988,47.7208,2018,10,"France"
-1.67869,43.38879,2018,10,"France"
-1.5985,49.0368,2018,10,"France"
-1.56151,43.48355,2018,10,"France"
-1.56151,43.48355,2018,10,"France"
-1.44531,48.65394,2018,10,"France"
-1.67769,43.38854,2018,10,"France"
-1.68289,43.38982,2018,10,"France"
-1.27283,49.68029,2018,10,"France"
-3.83806,47.79761,2018,10,"France"
-2.87496,47.33545,2018,10,"France"
-3.92281,47.8701,2018,10,"France"
-1.66163,43.39818,2018,10,"France"
-4.16523,47.81442,2018,10,"France"
-3.9294,47.87385,2018,10,"France"
-1.84475,49.47794,2018,10,"France"
-1.66217,43.39864,2018,10,"France"
-5.088912,55.54774,2018,10,"United Kingdom of Great Britain and Northern Ireland"
-1.66114,43.3977,2018,10,"France"
-1.64863,49.23077,2018,10,"France"
-3.90579,47.85152,2018,10,"France"
-3.97734,47.85624,2018,10,"France"
-1.59863,49.1638,2018,10,"France"
-1.274,49.69383,2018,10,"France"
-1.562,48.95886,2018,10,"France"
-1.66114,43.3977,2018,10,"France"
-1.5965,49.12866,2018,10,"France"
-1.45142,49.6918,2018,10,"France"
-3.90146,47.83659,2018,10,"France"
-3.94509,47.88696,2018,10,"France"
-3.92302,47.87007,2018,10,"France"
-1.60795,49.19734,2018,10,"France"
-1.59984,43.43246,2018,10,"France"
-3.94313,47.88497,2018,10,"France"
-1.38046,49.70604,2018,10,"France"
-3.85071,47.79811,2018,10,"France"
-1.59917,43.43318,2018,10,"France"
-1.47513,49.68192,2018,10,"France"
-1.6376,43.40906,2018,10,"France"
-1.6376,43.40906,2018,10,"France"
-1.64381,43.40601,2018,10,"France"
-3.8511,47.79608,2018,10,"France"
-1.85607,49.71604,2018,10,"France"
-1.85156,49.63556,2018,10,"France"
-1.56808,49.65691,2018,10,"France"
-1.66163,43.39818,2018,10,"France"
-1.66163,43.39818,2018,10,"France"
-3.89159,47.83169,2018,10,"France"
-3.91811,47.86868,2018,10,"France"
-3.91307,47.85475,2018,10,"France"
-3.90402,47.85082,2018,10,"France"
-1.56122,43.48366,2018,10,"France"
-1.64068,43.4075,2018,10,"France"
-3.9043,47.85708,2018,10,"France"
-3.92297,47.8701,2018,10,"France"
-4.1098,47.87117,2018,10,"France"
-3.9772,47.85395,2018,10,"France"
-3.93397,47.88217,2018,10,"France"
-1.67769,43.38854,2018,10,"France"
-1.55838,49.0077,2018,10,"France"
-4.17823,47.79689,2018,10,"France"
-4.36062,47.88098,2018,10,"France"
-3.92085,47.86957,2018,10,"France"
-3.84416,47.79445,2018,10,"France"
-1.84103,49.71189,2018,10,"France"
-1.67965,43.38891,2018,10,"France"
-3.89369,47.83333,2018,10,"France"
-2.87592,47.3429,2018,10,"France"
-1.59917,43.43318,2018,10,"France"
-1.88938,49.70663,2018,10,"France"
-1.30584,49.56975,2018,10,"France"
-1.67965,43.38891,2018,10,"France"
-1.27158,49.57751,2018,10,"France"
-1.62023,43.42159,2018,10,"France"
-1.56166,43.4836,2018,10,"France"
-3.98797,47.8848,2018,10,"France"
-4.36129,47.82671,2018,10,"France"
-3.8882,47.82935,2018,10,"France"
-1.68199,49.2767,2018,10,"France"
-3.89861,47.84137,2018,10,"France"
6.40795,43.01834,2018,10,"France"
-1.68386,43.39085,2018,10,"France"
-4.36965,47.79689,2018,10,"France"
